GENDER|OWNER AGE|CITY|IDEOLOGY|TENANT|TENANT AGE|TENANT WORK
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|FAR LEFT|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;CENTOCELLE|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Li Wei|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR RIGHT|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Li Wei|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|FAR LEFT|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Li Wei|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|ROMA;SAN LORENZO|NOT DEFINED OR INTERESTED IN|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Li Wei|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR RIGHT|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mohamed Benhida|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Li Wei|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Mamadou Diop|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|FAR LEFT|Thomas Muller|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Giovanni Rossi|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Andrei Popescu|Over 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|an Engineer
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a Construction Worker
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Less 35|a College student
FEMALE|Less than 60|NAPLES;POSILIPPO|NOT DEFINED OR INTERESTED IN|Mohamed Benhida|Over 35|an Engineer
